,CUSTOMER,container_id,d
24728,NISSAN MOTOR MANUFACTURING UK,MRKU5351676,28
24729,NISSAN MOTOR MANUFACTURING UK,MRKU5351676,46
24730,NISSAN MOTOR MANUFACTURING UK,MNBU3143210,20
24731,NISSAN MOTOR MANUFACTURING UK,MNBU3143210,172
24732,KOMATSU UK LTD (CON),MRSU5083998,8
24733,KOMATSU UK LTD (CON),MRSU5083998,3
24734,KOMATSU UK LTD (CON),MRSU5083998,17
24735,KOMATSU UK LTD (CON),MRSU5083998,8
24736,KOMATSU UK LTD (CON),MRSU5083998,3
24737,KOMATSU UK LTD (CON),MRSU5083998,17
24738,VIPA LAUSANNE SA,MRSU5083998,8
24739,VIPA LAUSANNE SA,MRSU5083998,3
24740,VIPA LAUSANNE SA,MRSU5083998,17
24741,NISSAN MOTOR MANUFACTURING UK,MSKU7680841,20
24742,NISSAN MOTOR MANUFACTURING UK,MSKU7680841,46
24743,MAERSK BATTERY PLANT,SEKU4634970,0
24744,MAERSK BATTERY PLANT,SEKU4634970,0
24745,MAERSK BATTERY PLANT,SEKU4634970,6
24746,VIPA LAUSANNE SA,SEKU4634970,0
24747,VIPA LAUSANNE SA,SEKU4634970,0
24748,VIPA LAUSANNE SA,SEKU4634970,6
24749,KOMATSU UK LTD (CON),MRKU0168940,28
24750,KOMATSU UK LTD (CON),MRKU0168940,0
24751,NISSAN MOTOR MANUFACTURING UK,TLLU5662372,21
24752,NISSAN MOTOR MANUFACTURING UK,TLLU5662372,66
24753,OCEAN NETWORK EXPRESS PTE LTD,TLLU5662372,21
24754,OCEAN NETWORK EXPRESS PTE LTD,TLLU5662372,66
24755,MAERSK A/S,TRHU7942992,3
24756,MAERSK A/S,TRHU7942992,26
24757,MAERSK A/S,TRHU7942992,0
24758,KERRY LOGISTICS (UK) LTD,MEDU2822961,3
24759,KERRY LOGISTICS (UK) LTD,MEDU2822961,9
24760,KOMATSU UK LTD (CON),TRHU4661950,0
24761,KOMATSU UK LTD (CON),TRHU4661950,10
24762,KOMATSU UK LTD (CON),TRHU4661950,8
24763,KOMATSU UK LTD (CON),TRHU4661950,0
24764,KOMATSU UK LTD (CON),TRHU4661950,10
24765,KOMATSU UK LTD (CON),TRHU4661950,8
24766,VIPA LAUSANNE SA,TRHU4661950,0
24767,VIPA LAUSANNE SA,TRHU4661950,10
24768,VIPA LAUSANNE SA,TRHU4661950,8
24769,LIGENTIA INTERNATIONAL LTD,SEKU9146113,2
24770,LIGENTIA INTERNATIONAL LTD,TCIU5897923,3
24771,KOMATSU UK LTD (CON),MSKU6764871,28
24772,KOMATSU UK LTD (CON),MSKU6764871,1
24773,KOMATSU UK LTD (CON),MRKU4136030,15
24774,KOMATSU UK LTD (CON),MRKU4136030,35
24775,KOMATSU UK LTD (CON),MRKU4136030,8
24776,VIPA LAUSANNE SA,MRKU4136030,15
24777,VIPA LAUSANNE SA,MRKU4136030,35
24778,VIPA LAUSANNE SA,MRKU4136030,8
24779,LIGENTIA INTERNATIONAL LTD,VICU0503799,3
24780,LIGENTIA INTERNATIONAL LTD,TCIU5897899,3
24781,KOMATSU UK LTD (CON),MSKU1411906,10
24782,KOMATSU UK LTD (CON),MSKU1411906,0
24783,KOMATSU UK LTD (CON),MSKU1411906,1
24784,VIPA LAUSANNE SA,MSKU1411906,10
24785,VIPA LAUSANNE SA,MSKU1411906,0
24786,VIPA LAUSANNE SA,MSKU1411906,1
24787,KOMATSU UK LTD (CON),MRKU0180776,1
24788,KOMATSU UK LTD (CON),MRKU0180776,28
24789,NISSAN MOTOR MANUFACTURING UK,TCLU5487585,20
24790,NISSAN MOTOR MANUFACTURING UK,TCLU5487585,43
24791,MAERSK BATTERY PLANT,MRKU2638127,6
24792,MAERSK BATTERY PLANT,MRKU2638127,8
24793,MAERSK BATTERY PLANT,MRKU2638127,0
24794,VIPA LAUSANNE SA,MRKU2638127,6
24795,VIPA LAUSANNE SA,MRKU2638127,8
24796,VIPA LAUSANNE SA,MRKU2638127,0
24797,HILLEBRAND BULK LOGISTICS,FCIU6314776,9
24798,HILLEBRAND BULK LOGISTICS,FCIU6314776,26
24799,LIGENTIA INTERNATIONAL LTD,TCIU5897878,4
24800,KOMATSU UK LTD (CON),SUDU5455260,28
24801,KOMATSU UK LTD (CON),SUDU5455260,1
24802,NISSAN MOTOR MANUFACTURING UK,DRYU9512058,8
24803,NISSAN MOTOR MANUFACTURING UK,DRYU9512058,0
24804,OCEAN NETWORK EXPRESS PTE LTD,DRYU9512058,8
24805,OCEAN NETWORK EXPRESS PTE LTD,DRYU9512058,0
24806,NISSAN MOTOR MANUFACTURING UK,NYKU5207155,1
24807,NISSAN MOTOR MANUFACTURING UK,NYKU5207155,20
24808,LIGENTIA INTERNATIONAL LTD,PLAU8415816,3
24809,LIGENTIA INTERNATIONAL LTD,VICU0503510,3
24810,NISSAN MOTOR MANUFACTURING UK,MRSU5051959,55
24811,NISSAN MOTOR MANUFACTURING UK,MRSU5051959,1
24812,NISSAN MOTOR MANUFACTURING UK,MRSU5051959,9
24813,VIPA LAUSANNE SA,MRSU5051959,55
24814,VIPA LAUSANNE SA,MRSU5051959,1
24815,VIPA LAUSANNE SA,MRSU5051959,9
24816,KERRY LOGISTICS (UK) LTD,MSDU2171759,9
24817,KERRY LOGISTICS (UK) LTD,MSDU2171759,21
24818,NISSAN MOTOR MANUFACTURING UK,KKFU8160446,20
24819,NISSAN MOTOR MANUFACTURING UK,KKFU8160446,1
24820,NISSAN MOTOR MANUFACTURING UK,MNBU3745860,28
24821,NISSAN MOTOR MANUFACTURING UK,MNBU3745860,15
24822,KOMATSU UK LTD (CON),PONU1831236,28
24823,KOMATSU UK LTD (CON),PONU1831236,1
24824,KOMATSU UK LTD (CON),MRKU9924190,19
24825,KOMATSU UK LTD (CON),MRKU9924190,73
24826,KOMATSU UK LTD (CON),MRKU9924190,1
24827,NISSAN MOTOR MANUFACTURING UK,MRKU9924190,19
24828,NISSAN MOTOR MANUFACTURING UK,MRKU9924190,73
24829,NISSAN MOTOR MANUFACTURING UK,MRKU9924190,1
24830,MAERSK BATTERY PLANT,MNBU3877321,20
24831,MAERSK BATTERY PLANT,MNBU3877321,18
24832,KOMATSU UK LTD (CON),MRKU0601495,28
24833,KOMATSU UK LTD (CON),MRKU0601495,1
24834,MAERSK BATTERY PLANT,MNBU3357124,20
24835,MAERSK BATTERY PLANT,MNBU3357124,18
24836,LIGENTIA INTERNATIONAL LTD,VICU0502909,3
24837,LIGENTIA INTERNATIONAL LTD,VICU0502832,4
24838,LIGENTIA INTERNATIONAL LTD,VICU0503021,4
24839,LIGENTIA INTERNATIONAL LTD,CLHU3926276,3
24840,LIGENTIA INTERNATIONAL LTD,TCIU5897883,3
24841,KOMATSU UK LTD (CON),TEMU1360250,9
24842,KOMATSU UK LTD (CON),TEMU1360250,4
24843,KOMATSU UK LTD (CON),TEMU1360250,1
24844,NISSAN MOTOR MANUFACTURING UK,KKFU7779971,0
24845,NISSAN MOTOR MANUFACTURING UK,KKFU7779971,1
24846,OCEAN NETWORK EXPRESS PTE LTD,KKFU7779971,0
24847,OCEAN NETWORK EXPRESS PTE LTD,KKFU7779971,1
24848,KOMATSU UK LTD (CON),MSKU2757513,8
24849,KOMATSU UK LTD (CON),MSKU2757513,6
24850,KOMATSU UK LTD (CON),MSKU2757513,1
24851,NISSAN MOTOR MANUFACTURING UK,MSKU2757513,8
24852,NISSAN MOTOR MANUFACTURING UK,MSKU2757513,6
24853,NISSAN MOTOR MANUFACTURING UK,MSKU2757513,1
24854,NISSAN MOTOR MANUFACTURING UK,NYKU4388790,19
24855,NISSAN MOTOR MANUFACTURING UK,NYKU4388790,1
24856,NISSAN MOTOR MANUFACTURING UK,TLLU4556566,17
24857,NISSAN MOTOR MANUFACTURING UK,TLLU4556566,1
24858,LIGENTIA INTERNATIONAL LTD,KHLU6205120,4
24859,LIGENTIA INTERNATIONAL LTD,TTMU1212307,4
24860,LIGENTIA INTERNATIONAL LTD,VICU0502318,4
24861,LIGENTIA INTERNATIONAL LTD,SEKU9146258,4
24862,LIGENTIA INTERNATIONAL LTD,SEKU9146263,4
24863,LIGENTIA INTERNATIONAL LTD,VICU0502323,4
24864,LIGENTIA INTERNATIONAL LTD,VICU0503700,3
24865,LIGENTIA INTERNATIONAL LTD,CLVU1812143,4
24866,LIGENTIA INTERNATIONAL LTD,HNSU2060785,4
24867,LIGENTIA INTERNATIONAL LTD,YHLU1396500,4
24868,LIGENTIA INTERNATIONAL LTD,TCIU5897590,4
24869,LIGENTIA INTERNATIONAL LTD,TCIU5897820,4
24870,LIGENTIA INTERNATIONAL LTD,TCIU5897610,4
24871,KOMATSU UK LTD (CON),MRKU0543336,6
24872,KOMATSU UK LTD (CON),MRKU0543336,22
24873,KOMATSU UK LTD (C/S),MRKU0543336,6
24874,KOMATSU UK LTD (C/S),MRKU0543336,22
24875,KOMATSU UK LTD (CON),PONU1345065,6
24876,KOMATSU UK LTD (CON),PONU1345065,22
24877,KOMATSU UK LTD (C/S),PONU1345065,6
24878,KOMATSU UK LTD (C/S),PONU1345065,22
24879,NISSAN MOTOR MANUFACTURING UK,TCKU6584915,25
24880,NISSAN MOTOR MANUFACTURING UK,TCKU6584915,14
24881,NISSAN MOTOR MANUFACTURING UK,TCKU6584915,4
24882,NISSAN MOTOR MANUFACTURING UK,TCKU6584915,56
24883,NISSAN MOTOR MANUFACTURING UK,DRYU9360090,17
24884,NISSAN MOTOR MANUFACTURING UK,DRYU9360090,9
24885,LIGENTIA INTERNATIONAL LTD,VICU0502827,4
24886,LIGENTIA INTERNATIONAL LTD,MAEU6726451,4
24887,LIGENTIA INTERNATIONAL LTD,SEKU9147362,4
24888,LIGENTIA INTERNATIONAL LTD,SEKU9147228,4
24889,NISSAN MOTOR MANUFACTURING UK,DRYU9943749,17
24890,NISSAN MOTOR MANUFACTURING UK,DRYU9943749,2
24891,NISSAN MOTOR MANUFACTURING UK,TGHU6992636,112
24892,NISSAN MOTOR MANUFACTURING UK,TGHU6992636,0
24893,NISSAN MOTOR MANUFACTURING UK,TGHU6992636,0
24894,OCEAN NETWORK EXPRESS PTE LTD,TGHU6992636,112
24895,OCEAN NETWORK EXPRESS PTE LTD,TGHU6992636,0
24896,OCEAN NETWORK EXPRESS PTE LTD,TGHU6992636,0
24897,NISSAN MOTOR MANUFACTURING UK,CAIU8337181,24
24898,NISSAN MOTOR MANUFACTURING UK,CAIU8337181,56
24899,HILLEBRAND BULK LOGISTICS,FBIU0430360,10
24900,HILLEBRAND BULK LOGISTICS,FBIU0430360,23
24901,DHL GLOBAL FORWARDING UK LTD,MSDU4186378,9
24902,DHL GLOBAL FORWARDING UK LTD,MSDU4186378,18
24903,KOMATSU UK LTD (CON),TCLU5793800,14
24904,KOMATSU UK LTD (CON),TCLU5793800,0
24905,KOMATSU UK LTD (CON),TCLU5793800,8
24906,KOMATSU UK LTD (CON),TCLU5793800,0
24907,KOMATSU UK LTD (CON),TCLU5793800,2
24908,KOMATSU UK LTD (CON),TCLU5793800,3
24909,OCEAN NETWORK EXPRESS PTE LTD,TCLU5793800,14
24910,OCEAN NETWORK EXPRESS PTE LTD,TCLU5793800,0
24911,OCEAN NETWORK EXPRESS PTE LTD,TCLU5793800,8
24912,OCEAN NETWORK EXPRESS PTE LTD,TCLU5793800,0
24913,OCEAN NETWORK EXPRESS PTE LTD,TCLU5793800,2
24914,OCEAN NETWORK EXPRESS PTE LTD,TCLU5793800,3
24915,OCN (BATTERY PLANT),TCLU6863687,17
24916,OCN (BATTERY PLANT),TCLU6863687,9
24917,HILLEBRAND BULK LOGISTICS,FCIU6567481,24
24918,HILLEBRAND BULK LOGISTICS,FCIU6567481,23
24919,HILLEBRAND BULK LOGISTICS,FCIU6567481,10
24920,KOMATSU UK LTD (CON),PONU1851103,28
24921,KOMATSU UK LTD (CON),PONU1851103,1
24922,HINE FREIGHT SERVICES LIMITED,TGBU9772870,10
24923,HINE FREIGHT SERVICES LIMITED,TGBU9772870,1
24924,DHL GLOBAL FORWARDING UK LTD,MEDU4313428,11
24925,DHL GLOBAL FORWARDING UK LTD,MEDU4313428,18
24926,HILLEBRAND BULK LOGISTICS,FBIU0482410,9
24927,HILLEBRAND BULK LOGISTICS,FBIU0482410,24
24928,LV SHIPPING LTD,EGSU9075429,10
24929,LV SHIPPING LTD,EGSU9075429,1
24930,LIGENTIA INTERNATIONAL LTD,TCIU5897749,59
24931,LIGENTIA INTERNATIONAL LTD,TCIU5897749,3
24932,KOMATSU UK LTD (CON),MRKU0368779,1
24933,KOMATSU UK LTD (CON),MRKU0368779,25
24934,HINE FREIGHT SERVICES LIMITED,EGHU8204317,4
24935,HINE FREIGHT SERVICES LIMITED,EGHU8204317,10
24936,VIPA LAUSANNE SA,HASU4784102,4
24937,VIPA LAUSANNE SA,HASU4784102,6
24938,VIPA LAUSANNE SA,HASU4784102,10
24939,LIGENTIA INTERNATIONAL LTD,TCIU5897780,5
24940,KOMATSU UK LTD (CON),MRKU0338985,25
24941,KOMATSU UK LTD (CON),MRKU0338985,2
24942,HINE FREIGHT SERVICES LIMITED,TLLU5757842,10
24943,HINE FREIGHT SERVICES LIMITED,TLLU5757842,4
24944,NISSAN MOTOR MANUFACTURING UK,ONEU0167592,0
24945,NISSAN MOTOR MANUFACTURING UK,ONEU0167592,46
24946,NISSAN MOTOR MANUFACTURING UK,ONEU0167592,7
24947,NISSAN MOTOR MANUFACTURING UK,ONEU0167592,2
24948,OCEAN NETWORK EXPRESS PTE LTD,ONEU0167592,0
24949,OCEAN NETWORK EXPRESS PTE LTD,ONEU0167592,46
24950,OCEAN NETWORK EXPRESS PTE LTD,ONEU0167592,7
24951,OCEAN NETWORK EXPRESS PTE LTD,ONEU0167592,2
24952,VIPA LAUSANNE SA,MRKU3675486,10
24953,VIPA LAUSANNE SA,MRKU3675486,30
24954,VIPA LAUSANNE SA,MRKU3675486,0
24955,MAERSK A/S,MRKU3675486,10
24956,MAERSK A/S,MRKU3675486,30
24957,MAERSK A/S,MRKU3675486,0
24958,LIGENTIA INTERNATIONAL LTD,TCIU5897760,4
24959,HINE FREIGHT SERVICES LIMITED,TGBU4034998,4
24960,HINE FREIGHT SERVICES LIMITED,TGBU4034998,10
24961,MAERSK A/S,TCKU6787580,11
24962,MAERSK A/S,TCKU6787580,10
24963,MAERSK A/S,TCKU6787580,0
24964,VIPA LAUSANNE SA,TCKU6787580,11
24965,VIPA LAUSANNE SA,TCKU6787580,10
24966,VIPA LAUSANNE SA,TCKU6787580,0
24967,KOMATSU UK LTD (CON),PONU1578581,9
24968,KOMATSU UK LTD (CON),PONU1578581,4
24969,KOMATSU UK LTD (CON),FSCU8617220,0
24970,KOMATSU UK LTD (CON),FSCU8617220,4
24971,OCEAN NETWORK EXPRESS PTE LTD,FSCU8617220,0
24972,OCEAN NETWORK EXPRESS PTE LTD,FSCU8617220,4
24973,HILLEBRAND BULK LOGISTICS,HLBU3011364,135
24974,HILLEBRAND BULK LOGISTICS,HLBU3011364,12
24975,KOMATSU UK LTD (CON),BMOU1542501,17
24976,KOMATSU UK LTD (CON),BMOU1542501,4
24977,HINE FREIGHT SERVICES LIMITED,EITU9052708,4
24978,HINE FREIGHT SERVICES LIMITED,EITU9052708,10
24979,NISSAN MOTOR MANUFACTURING UK,MSKU9367271,17
24980,NISSAN MOTOR MANUFACTURING UK,MSKU9367271,12
24981,NISSAN MOTOR MANUFACTURING UK,TCKU7848083,0
24982,NISSAN MOTOR MANUFACTURING UK,TCKU7848083,9
24983,NISSAN MOTOR MANUFACTURING UK,TCKU7848083,0
24984,VIPA LAUSANNE SA,TCKU7848083,0
24985,VIPA LAUSANNE SA,TCKU7848083,9
24986,VIPA LAUSANNE SA,TCKU7848083,0
24987,KUEHNE + NAGEL LTD,KKTU8244578,16
24988,KUEHNE + NAGEL LTD,KKTU8244578,11
24989,KOMATSU UK LTD (C/S),PONU1862833,25
24990,KOMATSU UK LTD (C/S),PONU1862833,4
24991,KOMATSU UK LTD (CON),MRKU0835981,25
24992,KOMATSU UK LTD (CON),MRKU0835981,4
24993,NISSAN MOTOR MANUFACTURING UK,MRSU0284114,194
24994,NISSAN MOTOR MANUFACTURING UK,MRSU0284114,8
24995,NISSAN MOTOR MANUFACTURING UK,MRSU0284114,2
24996,NISSAN MOTOR MANUFACTURING UK,MRSU0284114,194
24997,NISSAN MOTOR MANUFACTURING UK,MRSU0284114,8
24998,NISSAN MOTOR MANUFACTURING UK,MRSU0284114,2
24999,NISSAN MOTOR MANUFACTURING UK,TCLU7819035,17
25000,NISSAN MOTOR MANUFACTURING UK,TCLU7819035,4
25001,HILLEBRAND BULK LOGISTICS,FCIU6506130,52
25002,HILLEBRAND BULK LOGISTICS,FCIU6506130,12
25003,KOMATSU UK LTD (C/S),MSKU6573140,25
25004,KOMATSU UK LTD (C/S),MSKU6573140,4
25005,KOMATSU UK LTD (CON),NYKU5242958,16
25006,KOMATSU UK LTD (CON),NYKU5242958,4
25007,NISSAN MOTOR MANUFACTURING UK,FFAU1822437,16
25008,NISSAN MOTOR MANUFACTURING UK,FFAU1822437,4
25009,NISSAN MOTOR MANUFACTURING UK,SUDU8654286,58
25010,NISSAN MOTOR MANUFACTURING UK,SUDU8654286,37
25011,MAERSK BATTERY PLANT,TCKU7465952,16
25012,MAERSK BATTERY PLANT,TCKU7465952,21
25013,NISSAN MOTOR MANUFACTURING UK,TCKU7465952,16
25014,NISSAN MOTOR MANUFACTURING UK,TCKU7465952,21
25015,LIGENTIA INTERNATIONAL LTD,VICU0502982,7
25016,LIGENTIA INTERNATIONAL LTD,VICU0503588,4
25017,LIGENTIA INTERNATIONAL LTD,VICU0503680,4
25018,LIGENTIA INTERNATIONAL LTD,VICU0503361,7
25019,LIGENTIA INTERNATIONAL LTD,VICU0503401,7
25020,LIGENTIA INTERNATIONAL LTD,VICU0503715,7
25021,LIGENTIA INTERNATIONAL LTD,SEKU9146068,4
25022,LIGENTIA INTERNATIONAL LTD,SEKU9146279,7
25023,KOMATSU UK LTD (C/S),MRKU7233461,25
25024,KOMATSU UK LTD (C/S),MRKU7233461,4
25025,NISSAN MOTOR MANUFACTURING UK,NYKU0717325,17
25026,NISSAN MOTOR MANUFACTURING UK,NYKU0717325,4
25027,HILLEBRAND BULK LOGISTICS,FCIU6499330,52
25028,HILLEBRAND BULK LOGISTICS,FCIU6499330,12
25029,KOMATSU UK LTD (CON),BEAU5514150,4
25030,KOMATSU UK LTD (CON),BEAU5514150,17
25031,NISSAN MOTOR MANUFACTURING UK,MSKU9419122,58
25032,NISSAN MOTOR MANUFACTURING UK,MSKU9419122,15
25033,HILLEBRAND BULK LOGISTICS,HLBU2931291,12
25034,HILLEBRAND BULK LOGISTICS,HLBU2931291,52
25035,KOMATSU UK LTD (CON),MOTU1422200,17
25036,KOMATSU UK LTD (CON),MOTU1422200,4
25037,NISSAN MOTOR MANUFACTURING UK,TLLU4558996,16
25038,NISSAN MOTOR MANUFACTURING UK,TLLU4558996,4
25039,HILLEBRAND BULK LOGISTICS,HLXU1266065,51
25040,HILLEBRAND BULK LOGISTICS,HLXU1266065,12
25041,LIGENTIA INTERNATIONAL LTD,SAZU4009240,7
25042,LIGENTIA INTERNATIONAL LTD,SAZU4009532,7
25043,NISSAN MOTOR MANUFACTURING UK,TRHU4185386,1
25044,NISSAN MOTOR MANUFACTURING UK,TRHU4185386,115
25045,OCEAN NETWORK EXPRESS PTE LTD,TRHU4185386,1
25046,OCEAN NETWORK EXPRESS PTE LTD,TRHU4185386,115
25047,NISSAN MOTOR MANUFACTURING UK,MSKU1618600,23
25048,NISSAN MOTOR MANUFACTURING UK,MSKU1618600,59
25049,NISSAN MOTOR MANUFACTURING UK,SUDU5945204,23
25050,NISSAN MOTOR MANUFACTURING UK,SUDU5945204,22
25051,NISSAN MOTOR MANUFACTURING UK,SUDU8814790,24
25052,NISSAN MOTOR MANUFACTURING UK,SUDU8814790,40
25053,NISSAN MOTOR MANUFACTURING UK,CLHU8914750,40
25054,NISSAN MOTOR MANUFACTURING UK,CLHU8914750,9
25055,NISSAN MOTOR MANUFACTURING UK,TRHU7420534,58
25056,NISSAN MOTOR MANUFACTURING UK,TRHU7420534,47
25057,NISSAN MOTOR MANUFACTURING UK,SUDU8651857,12
25058,NISSAN MOTOR MANUFACTURING UK,SUDU8651857,24
25059,HINE FREIGHT SERVICES LIMITED,CAAU5993537,9
25060,HINE FREIGHT SERVICES LIMITED,CAAU5993537,5
25061,HINE FREIGHT SERVICES LIMITED,TGBU4030478,9
25062,HINE FREIGHT SERVICES LIMITED,TGBU4030478,5
25063,HINE FREIGHT SERVICES LIMITED,TXGU5852060,9
25064,HINE FREIGHT SERVICES LIMITED,TXGU5852060,5
25065,HINE FREIGHT SERVICES LIMITED,TGBU9777595,5
25066,HINE FREIGHT SERVICES LIMITED,TGBU9777595,9
25067,HINE FREIGHT SERVICES LIMITED,TRHU5639056,9
25068,HINE FREIGHT SERVICES LIMITED,TRHU5639056,5
25069,HINE FREIGHT SERVICES LIMITED,TRHU5989460,9
25070,HINE FREIGHT SERVICES LIMITED,TRHU5989460,5
25071,HINE FREIGHT SERVICES LIMITED,TRHU7516359,5
25072,HINE FREIGHT SERVICES LIMITED,TRHU7516359,9
25073,NISSAN MOTOR MANUFACTURING UK,NYKU0825145,16
25074,NISSAN MOTOR MANUFACTURING UK,NYKU0825145,38
25075,NISSAN MOTOR MANUFACTURING UK,HASU4486181,9
25076,NISSAN MOTOR MANUFACTURING UK,HASU4486181,59
25077,NISSAN MOTOR MANUFACTURING UK,MRKU2876146,24
25078,NISSAN MOTOR MANUFACTURING UK,MRKU2876146,1
25079,HILLEBRAND BULK LOGISTICS,HLBU3055275,51
25080,HILLEBRAND BULK LOGISTICS,HLBU3055275,13
25081,NISSAN MOTOR MANUFACTURING UK,BEAU5752116,9
25082,NISSAN MOTOR MANUFACTURING UK,BEAU5752116,143
25083,NISSAN MOTOR MANUFACTURING UK,MSKU0837559,143
25084,NISSAN MOTOR MANUFACTURING UK,BEAU5353306,16
25085,NISSAN MOTOR MANUFACTURING UK,BEAU5353306,62
25086,HILLEBRAND BULK LOGISTICS,HLBU1385597,51
25087,HILLEBRAND BULK LOGISTICS,HLBU1385597,12
25088,KOMATSU UK LTD (CON),TCLU3231125,16
25089,KOMATSU UK LTD (CON),TCLU3231125,4
25090,KUEHNE + NAGEL LTD,UACU8175363,4
25091,KUEHNE + NAGEL LTD,UACU8175363,36
25092,HILLEBRAND BULK LOGISTICS,HLBU2729254,51
25093,HILLEBRAND BULK LOGISTICS,HLBU2729254,13
25094,KOMATSU UK LTD (CON),MRKU0833700,24
25095,KOMATSU UK LTD (CON),MRKU0833700,5
25096,KUEHNE + NAGEL LTD,UACU8341891,36
25097,KUEHNE + NAGEL LTD,UACU8341891,5
25098,NISSAN MOTOR MANUFACTURING UK,UETU5929356,9
25099,NISSAN MOTOR MANUFACTURING UK,UETU5929356,47
25100,LV SHIPPING LTD,EGSU9076615,5
25101,LV SHIPPING LTD,EGSU9076615,9
25102,KERRY LOGISTICS (UK) LTD,EITU1806057,9
25103,KERRY LOGISTICS (UK) LTD,EITU1806057,4
25104,FITFLOP LTD,FCGU4475481,5
25105,KOMATSU UK LTD (CON),MSKU6379896,24
25106,KOMATSU UK LTD (CON),MSKU6379896,5
25107,NIPPON EXPRESS (UK) LIMITED,TEMU6538405,0
25108,NIPPON EXPRESS (UK) LIMITED,TEMU6538405,5
25109,OCEAN NETWORK EXPRESS PTE LTD,TEMU6538405,0
25110,OCEAN NETWORK EXPRESS PTE LTD,TEMU6538405,5
25111,HILLEBRAND BULK LOGISTICS,BMOU1437321,51
25112,HILLEBRAND BULK LOGISTICS,BMOU1437321,13
25113,KOMATSU UK LTD (CON),MRKU0734672,24
25114,KOMATSU UK LTD (CON),MRKU0734672,5
25115,KOMATSU UK LTD (CON),TCNU4872265,5
25116,KOMATSU UK LTD (CON),TCNU4872265,16
25117,KUEHNE + NAGEL LTD,HLXU5250555,2
25118,KUEHNE + NAGEL LTD,HLXU5250555,36
25119,NIPPON EXPRESS (UK) LIMITED,KKTU8095710,5
25120,NIPPON EXPRESS (UK) LIMITED,KKTU8095710,16
25121,HILLEBRAND BULK LOGISTICS,HLBU3032428,51
25122,HILLEBRAND BULK LOGISTICS,HLBU3032428,13
25123,MAERSK A/S,MRSU3855074,9
25124,MAERSK A/S,MRSU3855074,5
25125,MAERSK A/S,MRSU3855074,0
25126,VIPA LAUSANNE SA,MRSU3855074,9
25127,VIPA LAUSANNE SA,MRSU3855074,5
25128,VIPA LAUSANNE SA,MRSU3855074,0
25129,VIPA LAUSANNE SA,BEAU6292484,8
25130,VIPA LAUSANNE SA,BEAU6292484,8
25131,VIPA LAUSANNE SA,BEAU6292484,0
25132,KOMATSU UK LTD (CON),MRKU0593091,24
25133,KOMATSU UK LTD (CON),MRKU0593091,5
25134,LIGENTIA INTERNATIONAL LTD,TCIU5897800,8
25135,KUEHNE + NAGEL LTD,HLXU5401266,36
25136,KUEHNE + NAGEL LTD,HLXU5401266,5
25137,LIGENTIA INTERNATIONAL LTD,SKYU8085856,8
25138,KOMATSU UK LTD (CON),KKFU7773314,59
25139,KOMATSU UK LTD (CON),KKFU7773314,0
25140,KOMATSU UK LTD (CON),KKFU7773314,5
25141,KOMATSU UK LTD (CON),KKFU7773314,59
25142,KOMATSU UK LTD (CON),KKFU7773314,0
25143,KOMATSU UK LTD (CON),KKFU7773314,5
25144,KOMATSU UK LTD (CON),TEMU7502449,59
25145,KOMATSU UK LTD (CON),TEMU7502449,5
25146,KUEHNE + NAGEL LTD,UACU8518842,36
25147,KUEHNE + NAGEL LTD,UACU8518842,5
25148,LIGENTIA INTERNATIONAL LTD,SKYU8085619,8
25149,KOMATSU UK LTD (CON),GLDU9339716,0
25150,KOMATSU UK LTD (CON),GLDU9339716,5
25151,KOMATSU UK LTD (CON),GLDU9339716,1
25152,OCEAN NETWORK EXPRESS PTE LTD,GLDU9339716,0
25153,OCEAN NETWORK EXPRESS PTE LTD,GLDU9339716,5
25154,OCEAN NETWORK EXPRESS PTE LTD,GLDU9339716,1
25155,KOMATSU UK LTD (C/S),MSKU2442687,19
25156,KOMATSU UK LTD (C/S),MSKU2442687,19
25157,KOMATSU UK LTD (C/S),MSKU2442687,4
25158,MAERSK A/S,MSKU2442687,19
25159,MAERSK A/S,MSKU2442687,19
25160,MAERSK A/S,MSKU2442687,4
25161,OCEAN NETWORK EXPRESS PTE LTD,TCLU4227813,9
25162,OCEAN NETWORK EXPRESS PTE LTD,TCLU4227813,5
25163,HILLEBRAND BULK LOGISTICS,FCIU6295676,51
25164,HILLEBRAND BULK LOGISTICS,FCIU6295676,13
25165,VIPA LAUSANNE SA,MRSU4548128,11
25166,VIPA LAUSANNE SA,MRSU4548128,9
25167,VIPA LAUSANNE SA,MRSU4548128,0
25168,PROGRESSIVE 3PL LIMITED,TEMU4854050,17
25169,PROGRESSIVE 3PL LIMITED,TEMU4854050,5
25170,KOMATSU UK LTD (C/S),MSKU2473498,5
25171,KOMATSU UK LTD (C/S),MSKU2473498,0
25172,KOMATSU UK LTD (C/S),MSKU2473498,4
25173,NISSAN MOTOR MANUFACTURING UK,MSKU2473498,5
25174,NISSAN MOTOR MANUFACTURING UK,MSKU2473498,0
25175,NISSAN MOTOR MANUFACTURING UK,MSKU2473498,4
25176,KOMATSU UK LTD (CON),NYKU0798899,16
25177,KOMATSU UK LTD (CON),NYKU0798899,5
25178,OCEAN NETWORK EXPRESS PTE LTD,DRYU4072779,15
25179,OCEAN NETWORK EXPRESS PTE LTD,DRYU4072779,5
25180,MAERSK BATTERY PLANT,TCNU6935465,9
25181,MAERSK BATTERY PLANT,TCNU6935465,12
